Date,value
2019-01-02,184.46599640529956
2019-01-03,187.3873587727682
2019-01-04,186.82133890906897
2019-01-07,189.04890882055548
2019-01-08,191.90634785695448
2019-01-09,192.36284410245696
2019-01-10,191.4499036984613
2019-01-11,193.1753222998443
2019-01-14,192.6549511475826
2019-01-15,193.1753316367999
2019-01-16,194.47171045853514
2019-01-17,193.02012262218028
2019-01-18,195.47587986941159
2019-01-22,195.8775867673869
2019-01-23,195.87760141243615
2019-01-24,195.32072502752618
2019-01-25,194.99207063416293
2019-01-28,191.93373844680417
2019-01-29,193.43097271153027
2019-01-30,193.57697630324884
2019-01-31,194.17952920348472
2019-02-01,196.79048895807767
2019-02-04,193.77784607019174
2019-02-05,194.49906785866466
2019-02-06,195.20199971054933
2019-02-07,193.72070708947848
2019-02-08,191.67023932502627
2019-02-11,192.4208363134374
2019-02-12,193.71156383692153
2019-02-13,195.69796110741987
2019-02-14,195.48742178652088
2019-02-15,198.3709048730433
2019-02-19,199.7622930378759
2019-02-20,201.1903280356625
2019-02-21,199.69823769221262
2019-02-22,198.38923464641192
2019-02-25,200.40309077428577
2019-02-26,199.96371344696024
2019-02-27,199.61584070429495
2019-02-28,201.42833644420324
2019-03-01,202.5908703805158
2019-03-04,203.20418695534357
2019-03-05,201.8128062322864
2019-03-06,203.2682778335497
2019-03-07,201.09878401878535
2019-03-08,207.8269275188241
2019-03-11,209.70349250667732
2019-03-12,212.25742920943975
2019-03-13,215.85491779681456
2019-03-14,217.57585125803314
2019-03-15,215.78166563119981
2019-03-18,215.2416230115253
2019-03-19,218.84824518030848
2019-03-20,218.39969630368716
2019-03-21,218.07933144200433
2019-03-22,220.88959346619583
2019-03-25,218.3081640402072
2019-03-26,219.2876554965634
2019-03-27,219.93757854465667
2019-03-28,221.10011092841336
2019-03-29,222.6379638585468
2019-04-01,223.92867445398326
2019-04-02,224.78002513183407
2019-04-03,222.6654560758186
2019-04-04,223.1048438293281
2019-04-05,225.6587892552497
2019-04-08,226.60164180745488
2019-04-09,225.7960841188853
2019-04-10,225.95169405896257
2019-04-11,224.4321309767439
2019-04-12,222.50067718050127
2019-04-15,223.28791080041304
2019-04-16,227.2057762605961
2019-04-17,226.8854169029563
2019-04-18,227.33394770397933
2019-04-22,225.86932179642542
2019-04-23,225.37498537951734
2019-04-24,226.31785702706333
2019-04-25,226.80304415863833
2019-04-26,226.26292105687645
2019-04-29,225.69538150606348
2019-04-30,225.4848745367209
2019-05-01,226.00664221903764
2019-05-02,222.72951489149693
2019-05-03,224.11177241513815
2019-05-06,223.72732451322378
2019-05-07,222.69291674670131
2019-05-08,220.71567381691568
2019-05-09,222.31751104969794
2019-05-10,224.41025233294022
2019-05-13,225.49335369945464
2019-05-14,223.8136196747351
2019-05-15,223.64843176930566
2019-05-16,226.879317032321
2019-05-17,227.1087828144178
2019-05-20,228.27448070643197
2019-05-21,230.07349514834652
2019-05-22,231.81742819540352
2019-05-23,229.63290147161035
2019-05-24,230.07347722641208
2019-05-28,229.5870148389012
2019-05-29,225.50253110438598
2019-05-30,223.68513558924838
2019-05-31,220.77551430635936
2019-06-03,221.5098195416544
2019-06-04,224.46530726546604
2019-06-05,227.31071457646618
2019-06-06,229.05466489157885
2019-06-07,231.95509784365748
2019-06-10,236.76471261031583
2019-06-11,239.06854737645165
2019-06-12,237.84776530457657
2019-06-13,237.9671111044409
2019-06-14,240.06903442077743
2019-06-17,241.1062412880463
2019-06-18,243.38252008890038
2019-06-19,242.18931311335353
2019-06-20,244.65837450712445
2019-06-21,246.28296760335246
2019-06-24,246.77858547828947
2019-06-25,246.22789135674617
2019-06-26,245.98925282911398
2019-06-27,244.56657288200847
2019-06-28,245.11728595847245
2019-07-01,245.97091161414392
2019-07-02,243.6670970097672
2019-07-03,244.78691131014511
2019-07-05,247.59554672241308
2019-07-08,247.71487480441226
2019-07-09,248.66026464990023
2019-07-10,249.293533928716
2019-07-11,251.3863238976199
2019-07-12,255.21380060227636
2019-07-15,258.37129562188164
2019-07-16,259.3442341752213
2019-07-17,259.39007184686835
2019-07-18,260.4456575411273
2019-07-19,261.2442174156084
2019-07-22,259.5461352435999
2019-07-23,260.1243911427147
2019-07-24,258.2703235151386
2019-07-25,259.52778613074844
2019-07-26,258.2427729063269
2019-07-29,259.3533640144357
2019-07-30,258.67415320519984
2019-07-31,257.52683049774635
2019-08-01,254.5254087241683
2019-08-02,253.19451574590136
2019-08-05,249.33032408323982
2019-08-06,246.00761339790597
2019-08-07,247.57716987229833
2019-08-08,252.03799545909965
2019-08-09,253.45152259825903
2019-08-12,252.94667468455543
2019-08-13,250.33074278467973
2019-08-14,252.9191442590477
2019-08-15,249.73418541718308
2019-08-16,253.0109854556174
2019-08-19,255.13120145668307
2019-08-20,255.01187932814656
2019-08-21,254.21333991839873
2019-08-22,255.6818941845122
2019-08-23,256.78332227713224
2019-08-26,254.5254131230738
2019-08-27,259.3442024740011
2019-08-28,271.04698681561956
2019-08-29,275.0746857296874
2019-08-30,275.5529768117447
2019-09-03,270.5579565801209
2019-09-04,271.8733909973929
2019-09-05,275.9485237449594
2019-09-06,276.65684621770953
2019-09-09,281.5323059849381
2019-09-10,274.9826477285641
2019-09-11,272.1493615738908
2019-09-12,268.50658671088485
2019-09-13,268.37779300328555
2019-09-16,268.71816288261857
2019-09-17,267.78905354101926
2019-09-18,268.83776718612205
2019-09-19,267.72465641900646
2019-09-20,267.0439338865137
2019-09-23,264.8454104758166
2019-09-24,267.5498537559226
2019-09-25,266.59318762734546
2019-09-26,267.669452585078
2019-09-27,267.7614381974322
2019-09-30,266.0780637379027
2019-10-01,266.3908233750067
2019-10-02,261.9661348886211
2019-10-03,263.953084814957
2019-10-04,266.21600964909055
2019-10-07,269.1504860902375
2019-10-08,270.90750551932587
2019-10-09,271.0546649452562
2019-10-10,276.132532602732
2019-10-11,275.61738290008293
2019-10-14,275.5529743788515
2019-10-15,275.84735261774614
2019-10-16,274.4490754628499
2019-10-17,276.3349371715049
2019-10-18,279.2325635856641
2019-10-21,280.1524176839887
2019-10-22,278.8737793546153
2019-10-23,277.0063765186967
2019-10-24,272.83928004136243
2019-10-25,273.27163311347505
2019-10-28,273.4372007285522
2019-10-29,275.74617447027924
2019-10-30,274.5595101838941
2019-10-31,276.4804214452013
2019-11-01,276.1393270413683
2019-11-04,275.37415966763353
2019-11-05,275.30962487405185
2019-11-06,277.9646918042843
2019-11-07,281.6153343093127
2019-11-08,280.5182990120547
2019-11-11,279.4212505442716
2019-11-12,278.75745701227186
2019-11-13,278.15827752064047
2019-11-14,282.03943026607544
2019-11-15,282.88756375408093
2019-11-18,280.859386245742
2019-11-19,282.14085930487204
2019-11-20,280.2417350289704
2019-11-21,278.6284322255233
2019-11-22,279.78077553661564
2019-11-25,278.25968019838666
2019-11-26,277.3100778123882
2019-11-27,279.6701564022181
2019-11-29,278.74827703097696
2019-12-02,277.76183555025926
2019-12-03,273.5027004237758
2019-12-04,274.34162533632
2019-12-05,275.3465007818931
2019-12-06,273.36441087977744
2019-12-09,273.38287928481157
2019-12-10,274.33236609370283
2019-12-11,274.30474166325735
2019-12-12,273.63174628090377
2019-12-13,273.0509826527043
2019-12-16,271.5667318210986
2019-12-17,272.00000096501657
2019-12-18,274.2955171813562
2019-12-19,270.6725047296729
2019-12-20,272.3226876182612
2019-12-23,273.29987676065025
2019-12-24,272.3779956190033
2019-12-26,272.91267795004455
2019-12-27,274.5075611007201
2019-12-30,272.6453550357037
2019-12-31,273.38285910007716
2020-01-02,272.5163155332537
2020-01-03,268.8194664518514
2020-01-06,269.2804077718874
2020-01-07,269.99027830981976
2020-01-08,269.6860582377064
2020-01-09,276.65553828036053
2020-01-10,277.9923292144013
2020-01-13,275.1529279052717
2020-01-14,277.30089330294953
2020-01-15,276.4711572142144
2020-01-16,279.27371957874766
2020-01-17,281.1267409234989
2020-01-21,283.7080736947053
2020-01-22,290.3457154249339
2020-01-23,289.07352260030166
2020-01-24,290.9172663339023
2020-01-27,283.66198287365324
2020-01-28,287.6814365580214
2020-01-29,288.0040539215514
2020-01-30,286.1418422318111
2020-01-31,285.874507460719
2020-02-03,284.44558140724655
2020-02-04,282.2053622113197
2020-02-05,284.4455804793055
2020-02-06,287.2133561898586
2020-02-07,287.81380684648894
2020-02-10,291.2874753831077
2020-02-11,291.5368760466878
2020-02-12,288.52513578790854
2020-02-13,292.29443310512033
2020-02-14,296.00823769585827
2020-02-18,296.1283458325189
2020-02-19,298.97374510549594
2020-02-20,299.1954529633916
2020-02-21,299.41718127234276
2020-02-24,292.89489414252773
2020-02-25,292.43295438469704
2020-02-26,285.55036422991043
2020-02-27,280.40464898846847
2020-02-28,264.94878935854814
2020-03-02,273.4388726656412
2020-03-03,287.0192749607652
2020-03-04,286.2340488710614
2020-03-05,293.1443252581801
2020-03-06,289.7908192961776
2020-03-09,274.74150554034986
2020-03-10,285.938391695179
2020-03-11,279.36991686067097
2020-03-12,260.50514062015054
2020-03-13,268.25614388928886
2020-03-16,261.78928868686137
2020-03-17,268.4131966919364
2020-03-18,276.7277102756284
2020-03-19,288.192604620548
2020-03-20,285.89220662347
2020-03-23,271.19399688213105
2020-03-24,273.57746913393277
2020-03-25,263.9880113177802
2020-03-26,261.3365919481906
2020-03-27,266.6856185075937
2020-03-30,267.01818441074386
2020-03-31,266.9535403281995
2020-04-01,262.27893743424306
2020-04-02,264.1450562349384
2020-04-03,268.5610394025367
2020-04-06,272.1085312383608
2020-04-07,284.58035611866205
2020-04-08,283.29623451940006
2020-04-09,278.06731365960826
2020-04-13,277.26355594507345
2020-04-14,281.1159851176109
2020-04-15,289.32888321131685
2020-04-16,292.18354910199696
2020-04-17,298.2624100554228
2020-04-20,295.1583403849339
2020-04-21,288.8670014815986
2020-04-22,282.27079502289627
2020-04-23,285.0699801856482
2020-04-24,285.3471530751073
2020-04-27,290.63151549369854
2020-04-28,288.5805842711062
2020-04-29,283.14844549134796
2020-04-30,284.90318548520395
2020-05-01,280.8568165237694
2020-05-04,281.9864502155769
2020-05-05,283.89393826092703
2020-05-06,288.3940530270418
2020-05-07,287.8569673200097
2020-05-08,284.6717253189592
2020-05-11,284.4309955075782
2020-05-12,289.24587635335433
2020-05-13,283.69019432285535
2020-05-14,280.14385974290724
2020-05-15,278.3474829242877
2020-05-18,280.80120691500366
2020-05-19,283.4864977400658
2020-05-20,285.477282336311
2020-05-21,283.64392497344534
2020-05-22,281.0697722806773
2020-05-26,284.7735619549099
2020-05-27,283.43095099164714
2020-05-28,285.9217199387801
2020-05-29,283.0975812952212
2020-06-01,286.5236205642398
2020-06-02,286.5699380165364
2020-06-03,286.1532664481995
2020-06-04,289.25516665120483
2020-06-05,291.36631574213885
2020-06-08,289.07921097736613
2020-06-09,286.153228600712
2020-06-10,285.20879744306814
2020-06-11,285.68099146092374
2020-06-12,281.68092563420834
2020-06-15,276.4770187651235
2020-06-16,280.4586330404073
2020-06-17,280.1530542170447
2020-06-18,279.2086017900823
2020-06-19,279.37529070381817
2020-06-22,278.93082824656034
2020-06-23,280.81053498424603
2020-06-24,279.9216100338696
2020-06-25,276.48636043972255
2020-06-26,279.58828276091776
2020-06-29,276.8382068738881
2020-06-30,280.14383330320277
2020-07-01,281.52350850719574
2020-07-02,284.7643162507719
2020-07-06,286.1810529558262
2020-07-07,288.48661974590675
2020-07-08,295.0793872796877
2020-07-09,297.7276257412562
2020-07-10,303.2832770735281
2020-07-13,303.5610312843455
2020-07-14,298.9498714907018
2020-07-15,305.2277564776788
2020-07-16,303.8573851208454
2020-07-17,304.4870263171409
2020-07-20,302.2554890002515
2020-07-21,304.2092195962032
2020-07-22,306.6630088271398
2020-07-23,305.22778569291035
2020-07-24,303.4870023779168
2020-07-27,302.9869753811719
2020-07-28,305.10740829334355
2020-07-29,304.22774345929116
2020-07-30,300.8610788605549
2020-07-31,302.83760125847664
2020-08-03,303.5149741713748
2020-08-04,307.2360183125202
2020-08-05,318.6496731570711
2020-08-06,319.1600282642184
2020-08-07,319.83745606161517
2020-08-10,317.58254339813993
2020-08-11,317.71245805549097
2020-08-12,311.1240838755706
2020-08-13,314.13056677828945
2020-08-14,313.70376585767843
2020-08-17,314.74304480185236
2020-08-18,317.851693013944
2020-08-19,317.9629904067546
2020-08-20,317.0536316116463
2020-08-21,316.9886801129666
2020-08-24,321.6654884328824
2020-08-25,320.765398672119
2020-08-26,319.71680674330975
2020-08-27,322.1294413820328
2020-08-28,323.8554301326619
2020-08-31,323.28010632146874
2020-09-01,322.2222648009033
2020-09-02,329.5529788918651
2020-09-03,338.33130099359084
2020-09-04,329.8963233560936
2020-09-08,320.48698714385677
2020-09-09,317.75888037164975
2020-09-10,322.7418768281912
2020-09-11,317.18351414303265
2020-09-14,317.8423968585827
2020-09-15,321.5819696161638
2020-09-16,323.66983147735294
2020-09-17,316.5339708202227
2020-09-18,317.1093151480244
2020-09-21,311.3282587061283
2020-09-22,317.5732717437844
2020-09-23,324.34722599395263
2020-09-24,321.5634179733708
2020-09-25,317.61036242680507
2020-09-28,320.4127676936834
2020-09-29,325.22877032767315
2020-09-30,328.578630307589
2020-10-01,332.01203202062607
2020-10-02,330.5922812628877
2020-10-05,331.1490380646551
2020-10-06,337.24559595777873
2020-10-07,335.91864352482764
2020-10-08,339.9366083951711
2020-10-09,341.0501857698038
2020-10-12,345.689877831271
2020-10-13,352.57519004658855
2020-10-14,356.7230667518745
2020-10-15,350.75638848101755
2020-10-16,354.5053069630064
2020-10-19,355.9250210912023
2020-10-20,351.89777153232126
2020-10-21,352.705106211168
2020-10-22,351.5822805016282
2020-10-23,349.9676540951539
2020-10-26,341.68113649627713
2020-10-27,343.6205332898111
2020-10-28,342.28430430863364
2020-10-29,339.12749013730746
2020-10-30,337.1750846815301
2020-11-02,338.18846999428894
2020-11-03,344.43622895290935
2020-11-04,349.15921080926154
2020-11-05,357.02466477488235
2020-11-06,356.4668250632691
2020-11-09,362.38917072960305
2020-11-10,339.73179668362684
2020-11-11,345.12417962715006
2020-11-12,351.8833203792828
2020-11-13,351.4834923870938
2020-11-16,351.84610076911684
2020-11-17,361.5245437975026
2020-11-18,357.4058441978543
2020-11-19,358.07522830862337
2020-11-20,358.39135184088275
2020-11-23,357.50812668443484
2020-11-24,358.149618004483
2020-11-25,360.1020748446248
2020-11-27,364.4438430282953
2020-11-30,365.6431930237835
2020-12-01,368.26640490592246
2020-12-02,369.191860689255
2020-12-03,362.06491559591836
2020-12-04,359.4030530560228
2020-12-07,358.5062058612138
2020-12-08,358.2009298381838
2020-12-09,363.85856216558074
2020-12-10,358.52528799194494
2020-12-11,363.7536260929034
2020-12-14,360.6910252163347
2020-12-15,358.7256247949566
2020-12-16,355.53903940208625
2020-12-17,354.6803855326475
2020-12-18,355.4817935196285
2020-12-21,349.7477862965511
2020-12-22,348.8032494772742
2020-12-23,347.2290346660253
2020-12-24,346.23677969935375
2020-12-28,350.1389599951833
2020-12-29,356.5789522488576
2020-12-30,358.43943145479443
2020-12-31,359.1931403257343
2021-01-04,361.5210940994617
2021-01-05,362.88541503805305
2021-01-06,358.0768560501211
2021-01-07,355.39595139250775
2021-01-08,352.6386172590094
2021-01-11,353.0775002359005
2021-01-12,348.70783073269354
2021-01-13,349.06082890986795
2021-01-14,350.6160190063936
2021-01-15,345.9028636823537
2021-01-19,347.14314745663415
2021-01-20,339.53917263434215
2021-01-21,346.13183449644794
2021-01-22,347.9445957143011
2021-01-25,345.71204689287055
2021-01-26,345.0823497022944
2021-01-27,347.7442260282907
2021-01-28,341.8861865015063
2021-01-29,339.88263134161656
2021-02-01,336.50519766590355
2021-02-02,337.0299702264188
2021-02-03,341.29469949756333
2021-02-04,342.42461352131926
2021-02-05,342.2716673448284
2021-02-08,342.2907873465316
2021-02-09,345.60797264567407
2021-02-10,346.52568789549144
2021-02-11,341.4878016714524
2021-02-12,337.9124769442445
2021-02-16,338.9544568686198
2021-02-17,338.98316252348246
2021-02-18,338.1897156290597
2021-02-19,342.4055152506493
2021-02-22,338.63901875173684
2021-02-23,335.81890895915336
2021-02-24,328.1617016098468
2021-02-25,327.2630884061915
2021-02-26,322.1582615209817
2021-03-01,321.871453983216
2021-03-02,320.4184099357291
2021-03-03,315.1415211630156
2021-03-04,310.5529010829392
2021-03-05,302.86698914988716
2021-03-08,306.2893357839425
2021-03-09,301.3661325338984
2021-03-10,308.4211431516349
2021-03-11,317.28287112561327
2021-03-12,315.07461732638563
2021-03-15,320.33239436440886
2021-03-16,316.5754683067609
2021-03-17,313.0670784575895
2021-03-18,313.5259510459035
2021-03-19,310.78233102874003
2021-03-22,315.4091986383832
2021-03-23,320.6096164731204
2021-03-24,328.572748288522
2021-03-25,324.35697078846823
2021-03-26,332.38702498376813
2021-03-29,337.39628351599396
2021-03-30,339.4324463546439
2021-03-31,336.6410654582154
2021-04-01,338.43828383291867
2021-04-05,343.1798331476022
2021-04-06,345.3785288948184
2021-04-07,346.40142048359206
2021-04-08,348.2464105606275
2021-04-09,346.4396430885812
2021-04-12,348.28464099106196
2021-04-13,350.6745416535031
2021-04-14,350.20613396148883
2021-04-15,350.23482120826554
2021-04-16,354.84254075453595
2021-04-19,356.08527863804875
2021-04-20,354.17337860460043
2021-04-21,356.66840001909117
2021-04-22,359.27820457774595
2021-04-23,356.3338450722847
2021-04-26,358.85755277139447
2021-04-27,353.3799310935781
2021-04-28,354.69914831480895
2021-04-29,354.48830349874805
